-0.0052903758749989205,-0.005550589107999659,-0.00582787294138809,-0.006123300994971048,-0.006437867301457123,-0.006772435961173384,-0.007127630931269113,-0.007503774395049456,-0.007900808630846301,-0.008318214006930669,-0.0087549639202964,-0.009209524155632254,-0.009679848027664306,-0.010163463128419536,-0.010657507313947878,-0.011158850069905801,-0.011664217923532227,-0.01217032948529373,-0.012674044272282803,-0.01317241590113083,-0.013662638626976031,-0.014141902678987961,-0.014607275620646565,-0.015055838071289074,-0.015484224059874485,-0.015889367488756356,-0.01626815390323566,-0.016617615890242243,-0.01693505356810876,-0.01721817230010214,-0.017465236678921636,-0.01767522799161103,-0.017847976058508186,-0.01798423628771051,-0.018087324829840767,-0.018158660217945988,-0.0182048670526036,-0.01824062971015139,-0.01827135144255454,-0.018297622468458563,-0.018320105803757425
-0.0057374080247563075,-0.006023840610423381,-0.006329559780541505,-0.0066557916828089425,-0.007003665703362527,-0.007374150245325062,-0.0077679348441548335,-0.008185341881836505,-0.008626251060845913,-0.009090014801463875,-0.00957539519724726,-0.010080578671507023,-0.01060319136253951,-0.011140359620483098,-0.011688806098102855,-0.012244959189373628,-0.012805105478190804,-0.013365543412745762,-0.013922737293749599,-0.01447338133126519,-0.015014331411726367,-0.015542458276549542,-0.016054503120270347,-0.016547244436647013,-0.01701701571208636,-0.017460478377024913,-0.017874266219278123,-0.018255199275864387,-0.018600426294126837,-0.01890756632420265,-0.019174911342889622,-0.019401548657877354,-0.01958748391281495,-0.019733715505559024,-0.019843227728528756,-0.01992045913877627,-0.019972710587281117,-0.020014865638437795,-0.020050600795013862,-0.020080400170573665,-0.020105107584871496
-0.0062332915196952055,-0.006549368620964113,-0.006887295377241198,-0.007248475748156347,-0.0076341967312676395,-0.008045542072874001,-0.008483258270539418,-0.008947685669118188,-0.00943861035983673,-0.009955219974944862,-0.010496031086615787,-0.0110588967688523,-0.011641049591948782,-0.012239138733298516,-0.012849418619193864,-0.013467810806335967,-0.014090074485045845,-0.014712027889501433,-0.015329699738817482,-0.01593936289164799,-0.01653749647987235,-0.01712059961237311,-0.017685066680813488,-0.01822732903658686,-0.01874340365476357,-0.019229647865577792,-0.0196824206066748,-0.02009829228396187,-0.020474222724593982,-0.02080775336944951,-0.021097229320827804,-0.02134194965667069,-0.02154194544641297,-0.02169926569745284,-0.02181632312809212,-0.021901134166043112,-0.021961092636973767,-0.022011574602008865,-0.02205200995083345,-0.022084081642938402,-0.02210855167662218
-0.006785100170087599,-0.007134827342213823,-0.007509381502782242,-0.007910373673657212,-0.008339269605790234,-0.008797280432015109,-0.009285231839117225,-0.00980343929701899,-0.010351597386147882,-0.010928683368588432,-0.011532915678801325,-0.012161744826201915,-0.012811924241427963,-0.01347959994665393,-0.014160411898121339,-0.014849694932976387,-0.015542643515509491,-0.01623451813148402,-0.016920796531674664,-0.017597311049133646,-0.01826010386387189,-0.018905251309804694,-0.019528859634350137,-0.02012669094875097,-0.0206947157574755,-0.021228883574171853,-0.021725221829950403,-0.022179977266994166,-0.02258983162857886,-0.022952229182955808,-0.023265619765629797,-0.02352958756967749,-0.0237446268060455,-0.023912994264916332,-0.024036871015653105,-0.02413303181709514,-0.02420548138262113,-0.024265748003020615,-0.024311826454912033,-0.0243428576300162,-0.024360000683044003
-0.007401224540124263,-0.0077893116690648245,-0.00820569739309196,-0.008652232332699183,-0.0091305931728356,-0.009642134491919085,-0.010187755434792889,-0.010767750753287064,-0.011381677065013918,-0.01202825959694187,-0.012705345860378303,-0.013409912541451297,-0.014138150070223565,-0.014885559372245671,-0.015647129527599724,-0.016417498005245168,-0.01719117721155272,-0.017962778827480097,-0.018727200405145528,-0.019479704167035372,-0.02021583682096173,-0.020931215569680806,-0.021621512449335967,-0.022282083327645585,-0.022908186043671286,-0.02349653598937773,-0.024041849808446925,-0.024540026110915214,-0.024987279854323585,-0.02538092937732217,-0.02571950474217477,-0.026003144989487526,-0.02623315052728592,-0.026412003681103968,-0.026540995414971125,-0.026630660159340236,-0.026746778645257985,-0.02682540946535905,-0.026873668486709024,-0.02689545865587961,-0.02688839458263037
-0.008091672879943834,-0.008523689653688882,-0.008988071348213778,-0.00948695297915636,-0.010022244792614377,-0.01059547034744912,-0.011207607747087955,-0.011858907006365493,-0.012548747395103144,-0.013275541608874564,-0.014036685898521029,-0.014828587470162358,-0.015646760063991794,-0.01648595889052462,-0.017340377834198506,-0.01820385459780094,-0.019070106643168216,-0.019932999271432328,-0.020786732612320336,-0.021625914107292976,-0.02244551190852828,-0.023240617784836548,-0.024006421937272204,-0.024737723526268685,-0.02542959908237097,-0.026077449087516413,-0.02667606554335933,-0.027226518585655057,-0.02771485283459918,-0.02814161271586424,-0.028505054250660633,-0.028806134412104667,-0.029048156916606782,-0.029234279979846622,-0.029364552214435014,-0.0294566576634836,-0.0295329609177295,-0.029736122852061397,-0.029791042120273392,-0.029786588943421455,-0.029716004969286836
-0.008868458599518458,-0.009351032397528325,-0.009870756444572582,-0.010430099396848469,-0.011031246196443467,-0.011675913570720509,-0.01236514600850791,-0.013099127491909446,-0.013877015989084196,-0.014696832179926567,-0.01555542054147585,-0.01644850075074622,-0.017370763033497605,-0.018316089418075387,-0.01927773572354763,-0.020248591488440493,-0.021221458120340486,-0.022189331400655377,-0.02314557451861443,-0.02408402529750764,-0.024998920540798553,-0.025884796010751998,-0.026736119814358528,-0.027547485680758266,-0.028313196034519983,-0.0290293299718678,-0.029695506583250042,-0.03029861452169369,-0.030832132812001145,-0.031292309320910316,-0.03167568765615769,-0.03198448556264699,-0.032227557843206966,-0.03240855908709417,-0.03252658335997238,-0.03260950530997797,-0.03266751171404092,-0.03270588576603051,-0.03313086190373049,-0.033067627557969104,-0.03284349326154068
-0.009746097548244625,-0.010287165249901697,-0.010871042719080348,-0.011500600836557462,-0.01217833397751833,-0.01290617375427261,-0.013685239014231243,-0.014515609993880574,-0.01539615453220855,-0.01632440465879581,-0.017296529785968184,-0.018307398840221367,-0.01935074888121524,-0.020419373503517857,-0.021505428339640975,-0.02260070299474637,-0.023696936836385518,-0.0247860950934069,-0.02586058649690015,-0.02691318560041389,-0.027937163053682657,-0.028926257139161082,-0.029874377503667837,-0.030775842231483885,-0.031624093302714984,-0.03241295281375267,-0.03313751804921372,-0.033825868481570875,-0.03441191805280153,-0.0349032037659196,-0.035291196840223416,-0.03557688457627739,-0.03578014442100663,-0.035922269648061,-0.03599333200907395,-0.03601808777010529,-0.0359930965173163,-0.03591225225672856,-0.03697248309881496,-0.03679858506180489,-0.036215165062738475
-0.010742251000110281,-0.011351387493821585,-0.012010070641475856,-0.012721637873448266,-0.013488950249742615,-0.014314189007005762,-0.015198528186394888,-0.01614191037123236,-0.017142819664431208,-0.018198175285871976,-0.019303318461604935,-0.020452078349374014,-0.02163700892514875,-0.022849633850192008,-0.024080770368011928,-0.025320901550836217,-0.026560161952355887,-0.027790518262205133,-0.029002283035588494,-0.03018674028803403,-0.03133584541408907,-0.032441940114887435,-0.03349817112043474,-0.03449898102675086,-0.03543726033707961,-0.03630450643792349,-0.03709368611925212,-0.03779806627285187,-0.03854979784895418,-0.03906112018465002,-0.039415537952599555,-0.039598460946526526,-0.03963773501777279,-0.039615668751319166,-0.03952815344006666,-0.03933825148193404,-0.03902507785730358,-0.038562525784782586,-0.03809925433542771,-0.041047869528841874,-0.03962958707086206
-0.011878575620945853,-0.012567417774259404,-0.013313877657950002,-0.014121829288640697,-0.01499458648447094,-0.015934589697034873,-0.01694307742547041,-0.018019761914884302,-0.01916266026215019,-0.02036793662782288,-0.021629865001210558,-0.022941008865645873,-0.02429244317243362,-0.02567413060468815,-0.0270753126197949,-0.028484859725550038,-0.029891360276639745,-0.03128678591518641,-0.03265854812597113,-0.03399691897604007,-0.03528949182174279,-0.03652666349670186,-0.037699216238038735,-0.0388016217148579,-0.03982972010639596,-0.04076865218722103,-0.041606811362747464,-0.042332783022650755,-0.04293730361673398,-0.0438767966117144,-0.044112103289670745,-0.04397104789803796,-0.04348214840848441,-0.04284627807697894,-0.04220114796402541,-0.041265282638296874,-0.039949547856152234,-0.038144034057595366,-0.03587066910978054,-0.04584671276616348,-0.042411448215943004
-0.013181842558201762,-0.013964651256105132,-0.014814797463522433,-0.015736817576731843,-0.016734538620476247,-0.017810696999003728,-0.01896656524257523,-0.02020157894672936,-0.021513125769392794,-0.022896375476502806,-0.024344330118207136,-0.025847934769197112,-0.02739639579212705,-0.02897769607637013,-0.030579111452967433,-0.032187655757705214,-0.03379000853335068,-0.035376839977272034,-0.036938900173122846,-0.038459511180351624,-0.03991856507047853,-0.04129953686343768,-0.04258367316317857,-0.0437617617495869,-0.044846264031240146,-0.045810850911860435,-0.04662318729722137,-0.047255982061491064,-0.04767487232427969,-0.04948854614103371,-0.04943953036547,-0.048382662738268634,-0.04620277215637203,-0.043283140875393755,-0.04033125124848125,-0.036461783112268,-0.03096309414466747,-0.02308449309621774,-0.011617428829584941,-0.0008004260340555014,-0.04090173642041339
-0.014685441030230617,-0.015579848250452333,-0.016553394783421327,-0.017611410418066686,-0.018758331089502533,-0.01999723184971014,-0.021329360618852933,-0.0227537806388598,-0.02426707617489976,-0.025863188425642836,-0.02753350042212732,-0.02926687176949372,-0.031049988529916472,-0.03286817721739954,-0.034706077834651294,-0.036548511671063544,-0.03837972271482326,-0.040183450810525656,-0.04194438846052062,-0.043647464267133174,-0.04537698093991871,-0.04691117649929333,-0.048268269384739604,-0.04941285869493872,-0.05037198162978007,-0.05116974547708364,-0.05166652730627552,-0.05176713355511775,-0.051342291080669344,-0.05028906477007711,-0.055427336101094626,-0.0517465965326529,-0.04353677442192794,-0.030475445873586526,-0.014258511165648358,0.008439231945432057,0.04948749039014855,0.1406431187495618,0.4938760919104199,14.267199944087803,61.85579552242456
-0.016431416632779028,-0.01745943604603517,-0.01858104055263521,-0.019802517582517387,-0.021129033598829672,-0.02256401732680402,-0.024108651878474552,-0.0257614712610037,-0.027517995874559276,-0.02937011283695523,-0.031308856039580446,-0.03331901402364679,-0.03538354840735414,-0.03748410818571268,-0.03960080847896541,-0.04171475644653633,-0.043808410835666445,-0.04585840591560797,-0.04784118802405524,-0.04973119842044582,-0.05149784231728649,-0.053561311172845016,-0.05487471779249087,-0.05561488323357344,-0.055733874038997655,-0.055452074074012536,-0.05441370784832311,-0.052021729677718564,-0.04752635852189946,-0.039566089207347055,-0.06163072060328334,-0.04834713386036982,-0.00208589101356349,0.14276649809447273,7.837251803703088,56.33305671012428,95.85732329282618,95.85689338355097,95.8564897785557,95.856111134117,95.85575617190474
-0.018473275694462776,-0.019662684225213,-0.020963511298974558,-0.022383254728050472,-0.023927874262016813,-0.02560120363749574,-0.02740428883655044,-0.02933484498353467,-0.03138681878139371,-0.03355030478741439,-0.035815584059421646,-0.03816212538232322,-0.04056802390066361,-0.04300693630633323,-0.04544807839824383,-0.0478610860254165,-0.05022823322233383,-0.05251719116978215,-0.05467223205107308,-0.05663172137094041,-0.058307566383364984,-0.061507283251738265,-0.06252966233236501,-0.06167236454524927,-0.05803868410748603,-0.05144698380978463,-0.041457475334865546,-0.021718898761247996,0.022855759574430312,0.1745574890131385,0.3897424742663522,79.02791430687391,95.79419425404991,95.79349814300646,95.79283887140666,95.79221495385981,95.79162491165394,95.79106728285213,95.79054062933682,95.79004353890964,95.7895746335131
-0.020879892154105573,-0.02226615266814802,-0.023786101885676425,-0.02544866993881323,-0.027260813359833325,-0.029226709803824136,-0.03134697728491753,-0.03361818276514672,-0.0360323304809782,-0.038576188749923634,-0.041231779182613115,-0.04397682646432921,-0.046831137909861376,-0.04967860670183133,-0.05248833091627825,-0.05518385454512087,-0.05770679862700678,-0.06004706396735138,-0.06203631996634584,-0.06342845611341663,-0.06383988717584033,-0.06257132529471043,-0.07128909452875165,-0.06445736128185264,-0.039117508717809724,0.035208593338423855,0.4741744666672685,63.307330961189834,95.72965081764845,95.7285527307436,95.72752117652995,95.7265364906789,95.72559720235836,95.72470182400336,95.72384885256469,95.72303676514062,95.72226408103352,95.72152928574434,95.72083090803378,95.72016743059154,95.71953745618704
-0.02374106525956088,-0.02537001013486706,-0.027160758427791976,-0.02912407413122131,-0.03126800043357325,-0.0335967722028343,-0.036109997808271954,-0.038802045061707924,-0.04166185614582618,-0.04467126575595182,-0.04780358650186889,-0.051024698610368846,-0.05429016780519236,-0.05782520323583862,-0.06104926801953514,-0.06387186783091048,-0.06596298666062461,-0.06709229721160281,-0.0670104149379489,-0.06404476155565453,-0.05492807468073502,-0.03000433728041063,0.05864231166687439,1.4954369464807478,95.66491231799881,95.6628520883106,95.66099913841165,95.6593576017051,95.65790532073386,95.65652521228398,95.65519920554549,95.65392594616966,95.65270403327258,95.65153202769545,95.6504084593753,95.64933183952073,95.64830065426814,95.6473134388944,95.6463686846185,95.64546490996649,95.6446006865105
-0.02717546081040445,-0.02910711404352284,-0.031235959901839472,-0.03357682412274965,-0.03613768664435413,-0.0389225459160889,-0.041926626870782524,-0.04514034769476649,-0.04854265115637757,-0.052109600557677105,-0.05579193181912423,-0.059519299048583996,-0.06318729023494174,-0.06662806091756224,-0.07158921533688445,-0.07408024332565377,-0.0732961943194037,-0.06569491382737214,-0.044778352151517264,0.023975558556444287,10.94168306563299,95.59798653138736,95.59491718198454,95.59206766766022,95.58945048389727,95.5870742874257,95.58494589297554,95.58301780661053,95.58115878753512,95.5793603887589,95.57762147119027,95.57594082248617,95.57431716411618,95.57274914769195,95.57123546318007,95.56977466409293,95.56836533021342,95.5670060666503,95.56569540726846,95.56443194326138,95.56321424663815
-0.03134226878266766,-0.03365606216637618,-0.03621338257107043,-0.03903428936051068,-0.04212632461321375,-0.045492059525996886,-0.04911968325875238,-0.05297752102026099,-0.05701064768788111,-0.06115064727689967,-0.06531639799613975,-0.069269845556581,-0.07260003125414993,-0.07447732196461443,-0.07296933403537276,-0.08546671720714283,-0.06669316266218406,0.2959583799295036,95.53049540545399,95.52618689093627,95.52209063436788,95.51822906713244,95.51462172710849,95.51128483605802,95.50823152057879,95.50546997637761,95.50287502315567,95.50034525050174,95.49787984044188,95.49547796459721,95.49313869830281,95.49086102606138,95.48864385892928,95.48648604970843,95.48438640101342,95.48234367948069,95.48035662378938,95.4784239512574,95.47654437496865,95.47471657894896,95.47293927279607
-0.03645838072908836,-0.039261271689468025,-0.04236683985041134,-0.04579233454146525,-0.04954709822046244,-0.053625455282134915,-0.05814369540924913,-0.06280115730776048,-0.06747722891950314,-0.07180910062321288,-0.07528159600729722,-0.07704124241696952,-0.07381560933400433,-0.05468987694418015,0.06609849881447838,89.73944202564357,95.4571561300785,95.45154018808027,95.44612975006261,95.44096058435827,95.43606294685408,95.43146270128757,95.42718137140905,95.42323684804983,95.41959385150999,95.41603894061741,95.41254502372233,95.40911172737096,95.40573852529201,95.40242476150351,95.39916966529928,95.395972370176,95.39283192762973,95.38974732221799,95.3867174854033,95.38374130241635,95.38081762763687,95.37794531039664,95.3751230832424,95.37234982245334,95.36962429968324
-0.0428232836361202,-0.046257154535396694,-0.05006732391138069,-0.05426575770366204,-0.058844563343006584,-0.06375727401113984,-0.06888497315600128,-0.07531293970595287,-0.0804766788906246,-0.08301237730704658,-0.07711360890265517,-0.04038305497398298,1.5908522100197744,95.38841014363766,95.38106289904331,95.37381014364993,95.36671943674911,95.359850798241,95.35325564704961,95.34697700151068,95.34105052074774,95.33550611776553,95.33035467783891,95.32534699559606,95.3203784022807,95.31544853521372,95.31055679620223,95.30570237599126,95.30088427763594,95.29610133718063,95.29135224009131,95.28663554281103,95.28194968118557,95.27729299099705,95.27266371203498,95.26806000364525,95.26347995081603,95.25892157103053,95.2543828219968,95.24986160536233,95.2453557705887
-0.05085641680686992,-0.0550950829539949,-0.05977703468985407,-0.06487954040133781,-0.07028290996560393,-0.07568754720603454,-0.08033624285693675,-0.08214007361911513,-0.07377122288359406,-0.08166707761012937,88.60308339592711,95.3112075323982,95.30199438382459,95.29273172505691,95.2835196986357,95.27445283694969,95.26561717080284,95.25708794821934,95.2489289888622,95.24119207445924,95.23391624340368,95.22681669641777,95.21969390311901,95.21254525141177,95.205367621142,95.19815738923769,95.19091043463054,95.18362214439817,95.17628741427139,95.16890064355978,95.16145572720325,95.15394603627897,95.14636440102787,95.13870307701194,95.13095371069957,95.12310730779717,95.11515415944173,95.1070837957222,95.0988849114043,95.09054526298586,95.08205159678475
-0.06116141087020299,-0.06637575494698922,-0.07189406548066124,-0.07738744321169433,-0.08207725274646327,-0.08316200350394976,-0.06965302684013963,0.08213965874504758,95.24193424390471,95.23099839743087,95.21963252905898,95.20796234248469,95.19612222626763,95.18424899609408,95.1724756183429,95.16092646708475,95.14971307730866,95.13893130316846,95.12865416845257,95.11847858382932,95.10812814792202,95.09758976216472,95.08684828851321,95.07588649883166,95.0646848579371,95.05322136344806,95.04147119563815,95.02940638749563,95.01699537555531,95.00420250431075,94.99098732673592,94.97730379579315,94.96309930954634,94.94831342408395,94.93287627799502,94.91670658478829,94.89970904426904,94.88177095714752,94.86275776226557,94.8425070248678,94.82082023244176
-0.07463498810258296,-0.08088717207445262,-0.08618114753753137,-0.08658955351453379,-0.06456718305890741,0.6746665057587728,95.16014327053081,95.14722504069825,95.13346693973021,95.11899881991945,95.10397866828188,95.08858401315842,95.07300317804871,95.0574254308828,95.04203266523594,95.02699213274002,95.01240722978292,94.99759694222368,94.98225402003526,94.96632652030604,94.94975231120632,94.93245794231552,94.91435625558007,94.89534360859385,94.8752961166106,94.85406470909636,94.83146794065325,94.8072826662315,94.78123041993939,94.75295803983597,94.72200884847902,94.68777854153421,94.64944480183003,94.60584976182945,94.55529144460624,94.49512509908432,94.42092276047637,94.32444235659116,94.18761552406748,94.00941467679364,93.82506473779094
-0.08670160077041622,-0.08464337884660278,-0.09349994466359002,83.67611515088365,95.07385588102856,95.05893603080652,95.04262766980968,95.0250206703003,95.0062601232144,94.98654101152273,94.96609811917168,94.94519324910085,94.92409994514966,94.90308952880397,94.88217168191734,94.86019227057227,94.83683254650104,94.81189389992626,94.78512647585012,94.75621252956606,94.72474319464337,94.69018234091249,94.65181145488494,94.60864010267503,94.55925218899588,94.50153127675725,94.43211626665766,94.34522018269686,94.22962913522115,94.05909556074506,93.74526667172749,93.26149218675724,92.74800370724739,92.25033692622664,91.79528727709126,91.39208533810583,91.03992891275234,90.73388173712132,90.46796954304457,90.23648421400154,90.03441338790556
0.018367135115666677,94.99630949073251,94.9814094320497,94.96453982426439,94.94561249473922,94.92460577003303,94.9015787085006,94.87667788095555,94.85013649017094,94.822264940698,94.79343249341385,94.76404489625453,94.73345447665561,94.7000000366447,94.66310386718264,94.62199695206282,94.5756091530768,94.52240062957728,94.46005568896429,94.3848832551813,94.29049968243646,94.16447838512764,93.97748726630263,93.6267847988016,92.72081531459085,91.64424331750436,90.71514810736979,89.97856736811639,89.39568278980141,88.925699974196,88.53894105613062,88.21498862357004,87.93969077819266,87.7030009666099,87.49758944473442,87.31797404307099,87.15994311525075,87.02019677615343,86.89609839994795,86.78550495939278,86.68664299041849
94.88018882377615,94.86141653178701,94.83983677634839,94.8152272128728,94.78744771294662,94.75647209822901,94.7224135482177,94.68553630513537,94.64625086068104,94.60487387487122,94.55881246736776,94.50600267234871,94.44436811579784,94.37066444940503,94.27946086514348,94.16070927541189,93.99265378460296,93.71196237734101,92.75778495947954,90.92132901780303,89.35570384074435,88.31331931614324,87.58467318187994,87.042204098415,86.61835838237727,86.27490558691252,85.9886599661424,85.74477918687606,85.53336501951385,85.34759517032275,85.18262312765373,85.03491984637206,84.90183853836734,84.78133872463226,84.67181040530912,84.57194430731342,84.48065353940348,84.39701631084836,84.32024223258809,84.24963968366892,84.18460723393888
94.72079435220537,94.69229274525495,94.65919859335241,94.62112873140646,94.57785858166642,94.529387947275,94.47598841649163,94.41583909984453,94.34386375818232,94.25521315036829,94.1412397569295,93.98419639348602,93.73717143739002,91.97869519682094,90.18901540958115,87.4782860801066,85.98038639665995,85.09551396688514,84.51891653153669,84.12233039066562,83.83987963248892,83.63250419396903,83.47485831022638,83.34968235367023,83.2450496728457,83.15285338174259,83.0677839040431,82.98659761699396,82.90750780511014,82.82970875167418,82.75300040357814,82.67752477161879,82.60357886972872,82.53149860708918,82.4615947093871,82.39411800661198,82.32924635170596,82.26709065292305,82.20770470584934,82.15108553983315,82.09720831905261
94.50744320153676,94.46069147006064,94.40576598462486,94.3420070962573,94.26752352711361,94.17445031813172,94.05267952036591,93.88113667085864,90.55857185363679,89.87506196700029,88.24324210983569,84.41687407288963,82.52607078234934,81.49445908388812,80.8584095465151,80.45214095655314,80.19663994266358,80.04702067866825,79.97462504652232,79.95944496132466,79.98642152915721,80.04340354483574,80.1200122827802,80.20704369184492,80.2962718372084,80.380578035616,80.45423770439417,80.51322602348503,80.55534660706289,80.5801239082869,80.58845907235454,80.58217641902485,80.56358206795424,80.53510279129367,80.49903985850109,80.45743776671091,80.41202272392029,80.36420975762421,80.31511860283204,80.26561819998159,80.21637613163172
94.17910692538615,94.08922233003909,93.9699138910938,93.79802012582891,89.25903431869092,88.19456563117436,86.9290183162956,82.88644743964365,79.74681972259965,78.239046277728,77.34368506906547,76.77296741152571,76.40661032149059,76.18118955142938,76.05844197393355,76.01322336917328,76.02801102710954,76.09004962554121,76.18972055579391,76.3195214134128,76.47338828844946,76.64619767229583,76.83336380456655,77.03050712336982,77.2331554689105,77.43651416763566,77.63534856668751,77.82404619933638,77.9969619750352,78.14898229050029,78.27621033171599,78.3765127778255,78.44972754913469,78.49744795382371,78.52252508926449,78.52847002662944,78.51893818865703,78.4973721164145,78.46679911788914,78.42976627564987,78.38833876793579
87.8633239305916,86.49107328794703,84.75565648372942,80.53191500081525,76.90260229756429,74.97262761984018,73.77221349919122,72.97345580889257,72.4370635046259,72.08529711396415,71.86868324580922,71.75372457192887,71.71679761745241,71.7407436489676,71.81277573625565,71.9231772077506,72.06445188148551,72.23072471611484,72.41733855557746,72.62055936073185,72.83734802176559,73.0651925852793,73.30197489270104,73.54584186332829,73.79509216788108,74.04804844829992,74.30291038141351,74.55758072394107,74.80947340980953,75.05531702434988,75.29104792230467,75.51185868518971,75.71253161751022,75.88808781840908,76.03461169116892,76.1500003026911,76.23430358305572,76.28956434341012,76.31924425862569,76.327537736068,76.31875140405037
79.70318109665223,76.55237676491133,74.2533152092548,72.69812892862868,71.61600560528635,70.83089254635176,70.25742027444846,69.85728301750396,69.59707515239043,69.44690357158063,69.38285793367139,69.38649432184296,69.44366652097156,69.54345967065072,69.67739016756039,69.83879863080446,70.02242504751042,70.22408171202721,70.44040648536864,70.66868018341327,70.906690643095,71.15261988628174,71.40496048852157,71.66243460025376,71.92393906327555,72.1884621748818,72.4550259608051,72.72257960345942,72.98987951510085,73.25534473521391,73.51685159973697,73.77155776051319,74.01573943343074,74.24481953761364,74.4536406267264,74.63710196280587,74.79101843939657,74.91297046468358,75.00275823878788,75.06231427950522,75.09515668013267
73.97806584897319,72.34613280471416,71.10765026217543,70.18583866740174,69.49983817578493,68.97943340083006,68.59250710205865,68.33021395303268,68.17425555990314,68.10441475204757,68.10340156657811,68.1573192196552,68.25516648234657,68.38826408024369,68.54973589244707,68.73412374667564,68.93707206462214,69.15507783784503,69.3853243039821,69.62551977439193,69.8738012649545,70.12864202552018,70.38877432554895,70.65314132445747,70.92084212151221,71.19108487935706,71.46312779245855,71.73621636891876,72.00950157828368,72.28191012391217,72.55201693433202,72.81783597659174,73.07662966915797,73.32475994148811,73.55768245880161,73.77022466386535,73.95722819188614,74.1144269339189,74.23932864203279,74.33171146227929,74.3935285129109
